archivo,lsm_spacy,lsm_liwc,grupo
sw4285-ms98-a.phrases,0.8382113135211995,0.93,SW_PROCESSED
sw4293-ms98-a.phrases,0.8918435874887342,0.89,SW_PROCESSED
sw4298-ms98-a.phrases,0.838840885820745,0.88,SW_PROCESSED
sw4300-ms98-a.phrases,0.8587761348381121,0.83,SW_PROCESSED
sw4303-ms98-a.phrases,0.9148844391508277,0.9,SW_PROCESSED
sw4304-ms98-a.phrases,0.8583038938139996,0.82,SW_PROCESSED
sw4322-ms98-a.phrases,0.8384172702226351,0.93,SW_PROCESSED
sw4356-ms98-a.phrases,0.8714143960989557,0.9,SW_PROCESSED
sw4368-ms98-a.phrases,0.8668874328017379,0.93,SW_PROCESSED
sw4501-ms98-a.phrases,0.6255056983082942,0.89,SW_PROCESSED
sw4522-ms98-a.phrases,0.8431925282636848,0.91,SW_PROCESSED
sw4523-ms98-a.phrases,0.7996480170199355,0.92,SW_PROCESSED
sw4540-ms98-a.phrases,0.8218119818155643,0.84,SW_PROCESSED
sw4565-ms98-a.phrases,0.7623776095173265,0.9,SW_PROCESSED
sw4576-ms98-a.phrases,0.8411631592943684,0.92,SW_PROCESSED
sw4588-ms98-a.phrases,0.8535774689424398,0.87,SW_PROCESSED
sw4590-ms98-a.phrases,0.9474072714433628,0.88,SW_PROCESSED
sw4616-ms98-a.phrases,0.8807035264022989,0.85,SW_PROCESSED
sw4643-ms98-a.phrases,0.8600516355611114,0.82,SW_PROCESSED
sw4660-ms98-a.phrases,0.8778718127968982,0.89,SW_PROCESSED
sw4765-ms98-a.phrases,0.785241788120336,0.87,SW_PROCESSED
sw4785-ms98-a.phrases,0.8214546978687436,0.83,SW_PROCESSED
sw4814-ms98-a.phrases,0.8427450602628266,0.85,SW_PROCESSED
sw4821-ms98-a.phrases,0.7822202405148845,0.84,SW_PROCESSED
sw4837-ms98-a.phrases,0.900006221006379,0.88,SW_PROCESSED
sw4846-ms98-a.phrases,0.809742858780442,0.84,SW_PROCESSED
